Name,Flux,Error_flux
Hbeta,3.000246889381733,0.1397914715860488
Halpha,14.712260422557161,0.11815179134332342
[SII]6716,2.7583856856844844,0.12194294405255938
[SII]6731,2.1141340975487295,0.02299609325402568
HeII4687,0.10975521184266282,0.02386526795673612
HeI5876,0.34269695195651656,0.03402940259799158
[OIII]4959,0.45007896586758955,0.13020763866767365
[OIII]5007,1.3502368976027688,0.13020763866767365
[OI]6300,0.23119312409509996,0.0520035732492413
[OI]6364,0.07706437469836665,0.0520035732492413
[NII]6548,1.923965745335292,0.1525841943554123
[NII]6583,5.771897236005876,0.1525841943554123
