,SNR,Signal,Noise
Component_1,31.764,6.547,0.206
Component_2,,0.000,
Component_3,7.565,17.571,2.323
Component_4,10.801,9.838,0.911
Component_5,21.970,12.440,0.566
Component_6,9.154,1.256,0.137
