,SNR,Signal,Noise
Component_1,118.480,26.059,0.220
Component_2,,0.000,
Component_3,14.977,18.691,1.248
Component_4,36.647,14.675,0.400
Component_5,81.418,17.564,0.216
Component_6,13.017,2.966,0.228
