,Peak 1,Peak 2,Peak 3,Peak 4,Peak 5,Peak 6
Blue,0.05128268643504441,0.044388899659834335,0.009132081137163671,0.0035958598056565257,0.0019722037398556247,0.003321804718970026
Green,0.09656020336325877,0.1862512551030875,0.18645788800489826,0.08747009475273743,0.058434919002550406,0.189950723105982
Magenta,1.4937906523757788e-05,0.11221405533183376,4.978612529863113,3.698106198678989,0.5723715235775391,0.01497868656590917
Orange,1.5168966204388523e-46,6.213828956358866e-13,3.622561689827344,4.80152232092631,0.9299114313555724,1.552015809069319e-13
Chocolate,4.7061114103952234e-05,0.005593515251753717,0.33333123601246806,0.5108557028489003,2.0115964351993085,0.44649775922620594
Dodgerblue,0.010549628308340444,0.03974970389472565,0.15414344976917393,0.13456107229499187,0.1976280105237791,0.6504331920695279
