,Peak 1,Peak 2,Peak 3,Peak 4,Peak 5,Peak 6
Blue,99.63403770482714,0.13864545007986834,0.020453940739664393,0.007441965881875314,0.0034601922546596414,0.004574062385382594
Green,0.3522681924277562,99.51394739219057,0.938382225751303,0.36370798370619184,0.19408106612409015,0.44723080553526295
Magenta,1.3497174780790169e-05,0.2740368901524167,88.55664474986027,19.496351656464405,2.3581903156841477,0.016653357072553762
Orange,9.627877164957843e-48,1.5265478001272218e-13,8.523011314464624,74.20893289741917,1.2552102601134476,1.573035923004525e-14
Chocolate,4.93657908621071e-05,0.008411743785511072,1.6431804666916323,5.605555481170106,95.48816107982458,1.079259069041596
Dodgerblue,0.010978731499246053,0.047807356916562405,0.306868095836085,0.3102613256329091,0.5777095065823283,98.45313420039422
