,Peak 1,Peak 2,Peak 3,Peak 4,Peak 5,Peak 6
Blue,0.129115408032078,0.0847912494641723,0.017167103512741158,0.007585010940619261,0.005136230960447212,0.010094316116656198
Green,0.0675128451395175,0.20003126912115476,0.15007654353456634,0.0499128241472685,0.038693115674792944,0.12316621174860276
Magenta,0.00016254188040953175,0.22632223006733843,3.9091797704502085,4.894101022463815,0.9696255455082232,0.050819777403529616
Orange,9.832715719349936e-19,4.614203215052865e-06,4.736554871711586,4.214544702363185,2.6405261913154607,7.741479602701655e-06
Chocolate,0.00030752525512472734,0.017596532581534177,0.4042012039159153,0.8842661269981917,1.255564502050845,0.7921019633288933
Dodgerblue,0.02125706981578743,0.06264405829676856,0.14651557717663227,0.1301078757199881,0.20597217624352737,0.5580199193458952
