,Peak 1,Peak 2,Peak 3,Peak 4,Peak 5,Peak 6
Blue,0.09702148622368156,0.05946087880163475,0.016502184209349215,0.0068933671627200615,0.0040988115604900805,0.008591032605105504
Green,0.050262530656089266,0.13799977962860055,0.1473657823808623,0.04584036339273667,0.03090945050409194,0.11732812948870985
Magenta,0.00011330020110057569,0.15754391257038824,3.665202606318246,4.631013849595835,0.7273056958126287,0.03946836165409053
Orange,3.2639338268363658e-19,1.9136276364704494e-06,4.9693399284909,3.7417322292869812,2.1259524608625933,2.8898456646231963e-06
Chocolate,0.00022737730270351158,0.012258371336999883,0.3883490244547221,0.5575072880666649,0.9398576606184292,0.6591467173097858
Dodgerblue,0.01591150180701676,0.044419259036116585,0.14057428622467105,0.11749092781493142,0.16404673952470872,0.4733856764791682
