,Peak 1,Peak 2,Peak 3,Peak 4,Peak 5,Peak 6
Blue,0.06861356107719985,0.06303306180226281,0.009571145025129712,0.00395821973744038,0.0024857255187953464,0.003930498153130519
Green,0.12912082398134045,0.2674860486831818,0.1972796851497619,0.09626698066305522,0.07347647800833515,0.22106432082549954
Magenta,2.2291512662083972e-05,0.16391660852673956,4.73470650038405,4.125206915074454,0.7491182820622435,0.02044995254732615
Orange,5.475249911896762e-45,5.249341361495216e-12,3.865696994608621,5.743114832977227,1.3990012135133099,2.335353554410277e-12
Chocolate,6.409400789852275e-05,0.008081141311436443,0.34694782309259575,0.6046999078509385,2.4479155862356805,0.5448187217802491
Dodgerblue,0.014071193213128814,0.0559941254204007,0.1596904815347324,0.14828638365976582,0.247547083642921,0.783618013366393
