,SNR,Signal,Noise
Component_1,1.526,0.058,0.038
Component_2,1.511,0.054,0.036
Component_3,-1.617,-0.027,0.017
Component_4,-1.183,-0.018,0.015
Component_5,-0.292,-0.006,0.020
