,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15,Spectrum_16,Spectrum_17,Spectrum_18,Spectrum_19,Spectrum_20,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15,Spectrum_16,Spectrum_17,Spectrum_18,Spectrum_19,Spectrum_20,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15,Spectrum_16,Spectrum_17,Spectrum_18,Spectrum_19,Spectrum_20
Continuum_1,-0.793,-0.712,-0.555,-0.296,-0.062,0.237,3.105,26.729,33.739,21.972,14.036,18.641,8.653,2.089,0.213,-0.500,-0.464,-0.816,-1.183,-0.957,-0.027,-0.024,-0.019,-0.011,-0.002,0.009,0.111,1.788,2.614,0.976,0.559,0.835,0.327,0.069,0.007,-0.017,-0.016,-0.024,-0.040,-0.033,0.034,0.034,0.035,0.038,0.037,0.036,0.036,0.067,0.077,0.044,0.040,0.045,0.038,0.033,0.031,0.033,0.034,0.030,0.034,0.035
Continuum_2,2.005,2.302,2.716,2.701,3.105,3.432,8.656,35.785,37.650,23.105,17.279,23.736,11.166,5.519,3.596,2.581,2.158,1.692,1.331,1.621,0.047,0.050,0.056,0.063,0.072,0.083,0.199,1.908,2.659,0.942,0.546,0.889,0.333,0.128,0.076,0.055,0.052,0.036,0.030,0.036,0.023,0.022,0.021,0.023,0.023,0.024,0.023,0.053,0.071,0.041,0.032,0.037,0.030,0.023,0.021,0.021,0.024,0.021,0.023,0.022
Continuum_3,1.590,1.725,1.910,2.263,2.472,3.135,8.353,28.557,28.180,14.194,12.973,21.494,10.076,4.722,2.761,1.918,1.762,0.964,1.169,1.191,0.032,0.034,0.040,0.043,0.051,0.068,0.193,1.946,2.604,0.851,0.464,0.859,0.262,0.099,0.057,0.038,0.036,0.020,0.023,0.024,0.020,0.020,0.021,0.019,0.021,0.022,0.023,0.068,0.092,0.060,0.036,0.040,0.026,0.021,0.021,0.020,0.020,0.021,0.019,0.021
