,SNR,Signal,Noise
Component_1,37.978,0.676,0.018
Component_2,221.978,3.239,0.015
Component_3,76.869,1.291,0.017
Component_4,52.609,0.389,0.007
Component_5,23.462,0.341,0.015
Component_6,76.176,1.073,0.014
Component_7,101.694,1.868,0.018
