,SNR,Signal,Noise
Component_1,65.887,0.567,0.009
Component_2,272.606,3.571,0.013
Component_3,192.234,1.380,0.007
Component_4,63.560,0.366,0.006
Component_5,55.362,0.491,0.009
Component_6,128.499,0.782,0.006
Component_7,69.063,1.031,0.015
