,SNR,Signal,Noise
Component_1,33.004,0.678,0.021
Component_2,67.131,2.197,0.033
Component_3,32.818,0.839,0.026
Component_4,19.222,0.302,0.016
Component_5,15.732,0.381,0.024
Component_6,53.613,0.748,0.014
Component_7,60.746,1.065,0.018
