Name,Chi squared,Dof,Chi reduced
Halpha,119.90277948831647,84,1.4274140415275771
Hbeta,109.34439420075817,84,1.3017189785804544
NII,91.4248969825149,84,1.088391630744225
SII,82.03689692004045,84,0.9766297252385767
OIII,105.95327027411867,84,1.2613484556442698
Continuum 1,2609.929313073402,84,31.070587060397646
Continuum 2,3413.223290515561,84,40.63361060137573
Continuum 3,1834.9377826525442,84,21.844497412530288
