Name,Flux,Error_flux
Hgamma,0.0,0.030193453852984
Hbeta,0.17891700644296538,0.03934975827597501
Halpha,0.09904419101972663,0.01938373579889627
[SII]6716,0.04547317833372682,0.07112066776041358
[SII]6731,0.0,0.04668077029759218
HeII4687,0.0,0.06719984341176098
HeI5876,0.0,0.041319964993003305
[OIII]4959,0.0141904530760364,0.07861760822991727
[OIII]5007,0.0425713592281092,0.07861760822991727
[OI]6300,0.05414638542402979,0.07057244987735582
[OI]6364,0.018048795141343263,0.07057244987735582
[NII]6548,0.0,0.04017917403740857
[NII]6583,0.0,0.04017917403740857
