Name,Flux,Error_flux
Hgamma,13.556807069860193,4.525666963031908
Hbeta,33.75710666965046,3.6669721071873407
Halpha,111.66134609412056,4.5109256963765825
[SII]6731_d1,4.679200284153405,4.732656349434396
[SII]6731_d2,17.860819439295884,5.034535109099405
HeII4687,0.8379039395370211,3.048305868910047
HeI5876,4.074149688475102,1.9623645151471039
[OIII]4959,11.655870418400156,1.1173154477829195
[OIII]5007,34.96761125520047,3.351946343348758
[OI]6300,1.2381082867522977,1.5118279145905946
[OI]6364,0.4127027622507659,0.5039426381968649
[NII]6548,8.838703933577795,0.7833752899074964
[NII]6583,26.516111800733384,2.350125869722489
