,SNR,Signal,Noise
Component_1,28.339,0.362,0.013
Component_2,108.482,1.192,0.011
Component_3,79.585,1.717,0.022
Component_4,130.411,3.491,0.027
Component_5,19.796,0.554,0.028
Component_6,71.172,1.242,0.017
Component_7,148.432,2.236,0.015
