Line,Flux,Error flux
Hbeta,2.8198416335730236,0.17084480916335062
Halpha,13.81542895452119,0.3312749043455692
[SII]6716,2.59251206554616,0.08180276726702579
[SII]6731,2.009366444339515,0.06153415596687133
HeII4687,0.038517949806824506,0.013215356488626026
HeI5876,0.3608059046945534,0.02214727037411069
[OIII]5007_d,1.2999464131423613,0.080128138039991
[OI]6300_d,0.2201795393831135,0.021520539143462976
[NII]6583_d,7.250079678174434,0.27899251218395366
