Name,Flux,Error_flux
Hbeta,3.0002468893816867,0.139791471586039
Halpha,14.712260422557124,0.11815179134327067
[SII]6716,2.7583856856844813,0.12194294405255177
[SII]6731,2.1141340975487273,0.022996093254026274
HeII4687,0.1097552118426623,0.023865267956735922
HeI5876,0.34269695195651756,0.03402940259799235
[OIII]4959,0.45007896586759627,0.1302076386676741
[OIII]5007,1.3502368976027888,0.1302076386676741
[OI]6300,0.23119312409510212,0.05200357324924112
[OI]6364,0.07706437469836737,0.05200357324924112
[NII]6548,1.9239657453352914,0.15258419435541545
[NII]6583,5.7718972360058745,0.15258419435541545
