,SNR,SNR,SNR,SNR,SNR,SNR,SNR,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Noise,Noise,Noise,Noise,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7
Continuum_1,3.582,7.755,7.933,14.632,8.722,8.759,6.670,0.015,0.041,0.041,0.111,0.048,0.041,0.025,0.004,0.005,0.005,0.008,0.006,0.005,0.004
Continuum_2,4.361,8.523,9.280,12.923,11.219,9.543,7.074,0.014,0.035,0.036,0.083,0.046,0.036,0.023,0.003,0.004,0.004,0.006,0.004,0.004,0.003
Continuum_3,3.532,6.013,6.290,11.126,8.874,6.443,4.137,0.012,0.030,0.031,0.066,0.042,0.031,0.021,0.003,0.005,0.005,0.006,0.005,0.005,0.005
