Name,Flux,Error_flux
Hgamma,0.9994670144121097,0.15175217129877147
Hbeta,3.365803767064086,0.3545409810789268
Halpha,12.905257574949557,0.3286197556125509
[SII]6716,1.9832653107117701,0.13445311476783484
[SII]6731,1.3126785933564402,0.10516841963849433
HeII4687,0.038913079671571246,0.012721477632650129
HeI5876,0.5067490516005468,0.047811765841881466
[OIII]4959,1.924577680239871,0.45710737327335155
[OIII]5007,5.7737330407196135,0.45710737327335155
[OI]6300,0.32543468439015466,0.019763610447630017
[OI]6364,0.10847822813005156,0.019763610447630017
[NII]6548,0.8130309641140221,0.2770477164108688
[NII]6583,2.4390928923420665,0.2770477164108688
