Name,Chi squared,Dof,Chi reduced
Halpha,11717.989770376631,88,133.1589746633708
Hbeta,4537.537961431671,88,51.56293137990535
NII,1068.5300609468027,88,12.142387056213666
SII,949.9334373833813,88,10.794698152083878
OIII,2289.1295306880083,88,26.012835576000096
Continuum 1,64045.84589679569,88,727.7937033726784
Continuum 2,86903.79884401102,88,987.5431686819434
Continuum 3,42553.13296671836,88,483.5583291672541
